Simulation_Index,Outcome
1,0.8400781362655089
2,0.49872217189340173
3,0.11950085805270727
4,0.25402904402551785
5,0.6781337551299242
6,0.31886892063218586
7,0.17968721419449385
8,0.7177303336369655
9,0.29494236031946985
10,0.673642050661333
11,0.5363670190389438
12,0.8228211948533024
13,0.6065816074593566
14,0.4056527633900696
15,0.12342235472062346
16,0.26559096621751555
17,0.5451883199779111
18,0.10841396315226492
19,0.7008780476387729
20,0.631145108910808
21,0.9795354607340183
22,0.4893700873814878
23,0.9323588380221455
24,0.26463335388198483
25,0.5042114602765428
26,0.36547733242224456
27,0.4343378217076337
28,0.058764945008838665
29,0.9429141402579042
30,0.27520407045812434
31,0.6702551915801179
32,0.41613772592369425
33,0.6870538029131102
34,0.5098892972581419
35,0.08752489999512214
36,0.4608989223269726
37,0.24514587126192622
38,0.16441473368799364
39,0.8509191804224745
40,0.6044742705425649
41,0.9134026578891405
42,0.5647039223272585
43,0.8011722285308479
44,0.30018166864220763
45,0.34749775616549317
46,0.6687267491244707
47,0.211813490797099
48,0.9059589922249812
49,0.5677472335410546
50,0.9341763241580867
51,0.5323136380822283
52,0.5300105445625803
53,0.806747895250218
54,0.9257066223173355
55,0.7324967356792109
56,0.5503614332074379
57,0.7031643218555894
58,0.026330988654813647
59,0.0775962934487926
60,0.022838273611954785
61,0.9220912579525666
62,0.8783224081440857
63,0.311093595183658
64,0.9205456191828467
65,0.7308992322727716
66,0.46666765398911436
67,0.21484814669802377
68,0.44208261804108473
69,0.6825513784933976
70,0.48051323361604537
71,0.5238790279628397
72,0.3847693355856898
73,0.6509036723303179
74,0.7649370022240225
75,0.11537816679723312
76,0.7879366083855661
77,0.20341142370890342
78,0.17428468621678717
79,0.8468340941998017
80,0.08642212738125155
81,0.31668768086713206
82,0.44744362712721264
83,0.6331890679521608
84,0.04536400113816719
85,0.9439099610714727
86,0.05471373796184431
87,0.358648515553301
88,0.47186070491443666
89,0.5537572375599085
90,0.1096240687210005
91,0.7035134131670479
92,0.04909586523299381
93,0.5812814778770279
94,0.3549276478307516
95,0.17167786901940718
96,0.4117489967032534
97,0.15731636895186107
98,0.7323591125428245
99,0.6038856159568348
100,0.5193143667253363
101,0.3870873242781754
102,0.8667263790392593
103,0.6673360775705597
104,0.9172173110768271
105,0.9044958198211224
106,0.10847335806359071
107,0.7252789132138879
108,0.19215551531110364
109,0.9595338482035756
110,0.5380623717424616
111,0.05766169421115375
112,0.2314060074307498
113,0.6132900426988237
114,0.5004680740843829
115,0.3336840898716785
116,0.5845939163684507
117,0.9218962994222749
118,0.6319262011827975
119,0.8431690322154956
120,0.47053274594158045
121,0.22727530258303996
122,0.9945885762333515
123,0.39686990071128925
124,0.5463869658563095
125,0.3277986480912022
126,0.3826942549083424
127,0.9305178083480737
128,0.47741591826043595
129,0.650181350030184
130,0.38200373741924676
131,0.7743596774950975
132,0.4349486629921965
133,0.21033833593327955
134,0.13311162886763117
135,0.39224960405347786
136,0.3176798068450387
137,0.5046104996288823
138,0.1708069933157761
139,0.047288333302812346
140,0.6037645766419673
141,0.06547558657982211
142,0.8364229906813966
143,0.38344135048809913
144,0.6636787979994195
145,0.7174841567228797
146,0.2715511838724258
147,0.18708552801772071
148,0.6611977565626498
149,0.6552930970757503
150,0.4851429079661831
151,0.0757934769367633
152,0.27610850816761756
153,0.5042476775364575
154,0.6361108515082022
155,0.4122268924204485
156,0.24859639267974276
157,0.9180399280553186
158,0.5184299373829672
159,0.5838182446733456
160,0.5170302261390521
161,0.5452258737219994
162,0.14966306546206298
163,0.18930462565446404
164,0.5339156847602418
165,0.8686113800198303
166,0.03901558598009458
167,0.05676356988326703
168,0.28478496451529567
169,0.9332759612306539
170,0.5062839903657816
171,0.045938502151629756
172,0.6988923752290199
173,0.7956072068362142
174,0.36165478723881606
175,0.09497276058434734
176,0.8520807081111764
177,0.728700200699806
178,0.24528011356312995
179,0.47615047792996146
180,0.5787931103655142
181,0.982194087965614
182,0.5439364675968438
183,0.7199647402157463
184,0.6497201068540795
185,0.4018625548064343
186,0.7341751098123236
187,0.10431317300768139
188,0.5757454105475166
189,0.469300841895156
190,0.26249157911946674
191,0.09024401359271539
192,0.6430862787635984
193,0.31230415746934603
194,0.14854229256934803
195,0.784997233126844
196,0.8697960899623761
197,0.11006127985516467
198,0.8117193208849162
199,0.5086954774077455
200,0.7077843000251618
201,0.6429647376489656
202,0.7077975332102988
203,0.11800278787117902
204,0.013177833394638516
205,0.13712527275540298
206,0.5838087892610799
207,0.17198111211374056
208,0.10982622731333291
209,0.3428586042074342
210,0.13045709809538386
211,0.276408244393644
212,0.738550763058358
213,0.7618718267613486
214,0.7991039265982263
215,0.8805809270709686
216,0.5480065578899921
217,0.8799419764779657
218,0.5854702027029278
219,0.21986832459323025
220,0.21645101611719786
221,0.8358471760012277
222,0.1975018277366083
223,0.2312320722353406
224,0.37150660227126475
225,0.9051263322977758
226,0.5757354448220503
227,0.5243549947430314
228,0.925316040036702
229,0.017860984530241764
230,0.44940051758074373
231,0.9683304794389029
232,0.7084414537488822
233,0.8600010276320781
234,0.6759909916994404
235,0.36554586530571376
236,0.18259807814195317
237,0.9183179661679952
238,0.8888993967629498
239,0.34408116617515483
240,0.327128139998221
241,0.24856859642313933
242,0.15055173057590743
243,0.6510304320436459
244,0.6778493597660564
245,0.5138465865111537
246,0.9311194591175227
247,0.7436753308867134
248,0.6335871124901093
249,0.4832228746630891
250,0.895599371041567
251,0.1721450906708346
252,0.9578745272128855
253,0.7053714715795375
254,0.40451505117084074
255,0.6811004523934024
256,0.8817888536054721
257,0.08212339970809923
258,0.812746611814209
259,0.34445246026885135
260,0.6450924083909836
261,0.6370127674032244
262,0.17447972006854084
263,0.2693542609453903
264,0.8611234665449815
265,0.5601754875877891
266,0.0017934698187822562
267,0.03118803006158588
268,0.4100673783900136
269,0.28867254327599456
270,0.504003310716793
271,0.5046032822393056
272,0.8551261746972186
273,0.493364076251677
274,0.5135480055313676
275,0.7494365218538773
276,0.4220452131618758
277,0.9635856221478277
278,0.45965603344535455
279,0.5712555486932064
280,0.06384607365954342
281,0.6969256065745928
282,0.8599729241454155
283,0.6110005432599338
284,0.9404464248100781
285,0.6453874936165609
286,0.044218744508465746
287,0.9997790808044719
288,0.8663548336826019
289,0.8320216528349917
290,0.33645595691216246
291,0.22938619436947816
292,0.012805375844323397
293,0.9548929251177068
294,0.37975509744239144
295,0.6674160525326668
296,0.841444610841803
297,0.2599372219393552
298,0.5832649966118654
299,0.4101242975893037
300,0.598365230399004
301,0.3248217385443898
302,0.3419599500729831
303,0.9942872975042288
304,0.8138912017709021
305,0.38228013608772315
306,0.5370349450248121
307,0.05922000310849762
308,0.4750636439472893
309,0.44378063079174934
310,0.6105280311278628
311,0.11751074406913631
312,0.2645006178812406
313,0.9779239060491492
314,0.6484159721843833
315,0.6315026497374089
316,0.9366668505235771
317,0.746304632142465
318,0.0572061647267752
319,0.9842062735674129
320,0.8111302223789898
321,0.6723185283270717
322,0.10327594559870912
323,0.1299292531834102
324,0.0530229191310837
325,0.5131878625172298
326,0.9822183026188329
327,0.12304996758413134
328,0.5302263299557392
329,0.0654819273790439
330,0.43711816702554085
331,0.6722194082296266
332,0.3570347232737485
333,0.22619249904969607
334,0.7331962429884281
335,0.5201150154561139
336,0.253776877466091
337,0.40295551522152606
338,0.5151361250359737
339,0.9407128215414613
340,0.9481928479433107
341,0.10020104793705054
342,0.1410949206563954
343,0.6728405673958117
344,0.7308549036476156
345,0.4562310916241745
346,0.3013339113457799
347,0.8840291215914551
348,0.6690454828537117
349,0.1934765046950787
350,0.27702183379641876
351,0.9143803469430773
352,0.938814758320032
353,0.05572455375997465
354,0.011711181694311845
355,0.4145208379624441
356,0.8362934441193004
357,0.8653051927642512
358,0.7797780584383309
359,0.7654392042692811
360,0.8129041492951666
361,0.4340278520220511
362,0.289098079980199
363,0.8572304000559134
364,0.17933709154941901
365,0.26642268882245435
366,0.46142268810060105
367,0.2409233754678154
368,0.5535487297239589
369,0.40895561652833046
370,0.16426721422522328
371,0.7797008135455873
372,0.07391971933707697
373,0.26422084611474317
374,0.6656474128638844
375,0.9507598745948495
376,0.6539041999218809
377,0.6957496576757248
378,0.34609965401481757
379,0.2785464027407226
380,0.8670375581002477
381,0.9176975443889027
382,0.05040060629142695
383,0.4218879388541411
384,0.6425498154804141
385,0.5726987387923514
386,0.1810428709589913
387,0.6240059790377558
388,0.6513240319831797
389,0.6064657850536243
390,0.28400191173235745
391,0.10924946103072641
392,0.16375867754076967
393,0.19099133278714575
394,0.4773434626482117
395,0.6966292322914358
396,0.9619578461537167
397,0.6922986027155634
398,0.9079426948974698
399,0.8085473576056601
400,0.44214158199557285
401,0.42871179642587165
402,0.23693443420604987
403,0.4657624080707463
404,0.5687734039467123
405,0.9037165405754972
406,0.6439748478602806
407,0.5673800788125855
408,0.214019711023976
409,0.18394198972991105
410,0.564719044093934
411,0.665382988273093
412,0.559149556026277
413,0.8004137769840202
414,0.9311994053786601
415,0.691630625161125
416,0.5716785325796662
417,0.18744962033822266
418,0.950560513972172
419,0.721236959355295
420,0.9119998087272128
421,0.4036548699501983
422,0.9776764130737655
423,0.9809703981678776
424,0.7182765789073696
425,0.29821400417576305
426,0.17136063243749078
427,0.7192682428393471
428,0.6379777282179936
429,0.3630083913318748
430,0.1510511297564433
431,0.2518140916814845
432,0.005999940290424499
433,0.22340265450708785
434,0.5170566353581502
435,0.9045043427310431
436,0.5280480092137992
437,0.7641262547098299
438,0.6330541885697382
439,0.8922038744445969
440,0.36434137316923565
441,0.2887063300144137
442,0.2550943355271825
443,0.9028188283446608
444,0.583140514547714
445,0.06756483064276275
446,0.430046399541269
447,0.31662088273722233
448,0.4874332293975322
449,0.5599349722760103
450,0.4852834487976496
451,0.21869034812121035
452,0.39490718443686423
453,0.4995586784027882
454,0.1975618263691662
455,0.5195715398566942
456,0.03863120887770821
457,0.28149906576128425
458,0.3464851262580593
459,0.2154643622339183
460,0.4621262569605714
461,0.16716586752220075
462,0.11876416542232338
463,0.39179967763757195
464,0.9981760758033879
465,0.973352858921132
466,0.8306748397768052
467,0.46818312771534687
468,0.7066142186338934
469,0.5940995660338735
470,0.29656611204183536
471,0.5295106747665047
472,0.7328160013785199
473,0.7675558366578634
474,0.20364124590817834
475,0.4828817963090406
476,0.8532975473008962
477,0.9298236571209315
478,0.7449695215802768
479,0.025298304278391193
480,0.402127952320128
481,0.026407773415278335
482,0.37204741736910285
483,0.3612261323837359
484,0.3816125368363854
485,0.9976975746797575
486,0.35791932625442224
487,0.5208264699510868
488,0.6879686294746257
489,0.6833465304827993
490,0.9495092154548147
491,0.9484621321281377
492,0.9534239977101133
493,0.48436421039935473
494,0.40886783460355014
495,0.7674717856745452
496,0.7908653244935885
497,0.8509411835582968
498,0.10218836779168372
499,0.4907430282184517
500,0.878242046325423
501,0.6319952183406418
502,0.04045059494018555
503,0.499783971854761
504,0.42826783162081583
505,0.018512517925300398
506,0.5922787788348612
507,0.8700155554272507
508,0.5196760557821535
509,0.05385770711052418
510,0.45509528542779465
511,0.8843598160429755
512,0.9924643586701782
513,0.2694221902547217
514,0.25513799099226675
515,0.8028569453907997
516,0.6164660974222187
517,0.14173600044060652
518,0.43968537241722827
519,0.2716152649936773
520,0.7999147024355093
521,0.7493787450360947
522,0.7631692087467243
523,0.7457508543263326
524,0.995378191382835
525,0.19130561208050378
526,0.8147870819788144
527,0.4907878884346706
528,0.6921631052677568
529,0.1591788730843654
530,0.5812795738052051
531,0.8841975590291244
532,0.9829999789408799
533,0.7061990824047008
534,0.4714365029062991
535,0.46628547461536995
536,0.9986702321379868
537,0.4385487688077818
538,0.8787138285382577
539,0.6522883234371922
540,0.5374573268991655
541,0.9907609752533472
542,0.15274441084983825
543,0.6573063042455408
544,0.46975748529467287
545,0.9279241699484198
546,0.508234652590764
547,0.8998558430034264
548,0.19015138200882742
549,0.6815096091722991
550,0.09059153241094697
551,0.16861862170619035
552,0.007203849665816664
553,0.5758658601163678
554,0.08706074004080755
555,0.011829338491314734
556,0.79653859928429
557,0.6521412866253686
558,0.825861678912564
559,0.3331279442542908
560,0.5945281481635672
561,0.7720105500241983
562,0.9581996881579649
563,0.7441060005588984
564,0.2746612372085989
565,0.37624273965456845
566,0.13735930568706411
567,0.28311736808823806
568,0.9434460617507966
569,0.27920996931687425
570,0.15882638068739718
571,0.1230312486926608
572,0.005133639821698899
573,0.9457469913986077
574,0.22907158400902672
575,0.08146275581879026
576,0.17774737746244762
577,0.2823093811564441
578,0.2665492055557729
579,0.5912702596804393
580,0.8492026244729579
581,0.8383931511104569
582,0.5220909128685002
583,0.27080757729631566
584,0.272279708899157
585,0.16475679090962225
586,0.31383105709272574
587,0.6234302567203598
588,0.6224137859478138
589,0.04109174118207681
590,0.8439937688372411
591,0.7674216480958284
592,0.2248205762961507
593,0.7290474149516184
594,0.19752411776782575
595,0.21853558793886907
596,0.4616010541253174
597,0.1608393590803331
598,0.7324233098105142
599,0.19709041251424053
600,0.9814105453941673
601,0.06218013935084954
602,0.5866417182758175
603,0.35274024404231896
604,0.3600091860195278
605,0.03157168200300753
606,0.6619533217979341
607,0.28769110153029565
608,0.15774634962551104
609,0.07726339424017903
610,0.6535333998540225
611,0.8592602305153602
612,0.44474552557918
613,0.6630538536668438
614,0.023731240876130877
615,0.07256333695799888
616,0.5810133712088018
617,0.7268688778164171
618,0.23456771011026223
619,0.2209545271242731
620,0.42309707046897094
621,0.4602349337640008
622,0.6218025637126876
623,0.03994974402535756
624,0.11533842836408847
625,0.8985553682180165
626,0.31745105303352406
627,0.1316358368869246
628,0.872065397228121
629,0.7045075217296726
630,0.2831394198480961
631,0.6024571045433633
632,0.6827084563578844
633,0.5221120047404156
634,0.5687980843258321
635,0.53848698784337
636,0.5640347833275527
637,0.9955180016072859
638,0.08224573392984091
639,0.7989775815201883
640,0.5616589500667644
641,0.5116135090482689
642,0.17677252496742724
643,0.12708758323479008
644,0.9336841516667171
645,0.052582005413323474
646,0.6581213811338917
647,0.3145935952402855
648,0.425035778123254
649,0.7238459391303232
650,0.7439693337458956
651,0.7119442423037122
652,0.28468910895606736
653,0.27645788959633244
654,0.8490529477887746
655,0.4090454845582172
656,0.6009841940455032
657,0.2869617770428863
658,0.33341815566655686
659,0.8687950262782218
660,0.9094186416760478
661,0.6354036948852722
662,0.2174728698320222
663,0.8519911375673561
664,0.709010133779657
665,0.15953681174001544
666,0.3045902567441131
667,0.40312677677477415
668,0.38750582955721813
669,0.9772394465784947
670,0.7593421336329713
671,0.5217871984426091
672,0.05111789034483982
673,0.31518678276630374
674,0.4920680057433243
675,0.29172988245908293
676,0.5864812213359378
677,0.41420048575053736
678,0.5914626860168228
679,0.4717697409452082
680,0.5842023788720533
681,0.6301381643527346
682,0.936900605847174
683,0.1177953546998951
684,0.9732923137471277
685,0.3663187156245644
686,0.4885719069939828
687,0.8215939524061324
688,0.6692737111961838
689,0.017146405080340932
690,0.8042655881485078
691,0.10232342672702532
692,0.5803187199634487
693,0.5342253272676916
694,0.3772190812195849
695,0.06424821909106126
696,0.8057217597641154
697,0.15784341131205137
698,0.5025306799797414
699,0.9105804844595635
700,0.14767914133904814
701,0.8195960858214257
702,0.5131877261112957
703,0.09521000251256584
704,0.14496016517782906
705,0.5637279270005671
706,0.8379203219715905
707,0.5324070034941949
708,0.353526450147828
709,0.5467444931305167
710,0.7662417090462695
711,0.8966908372142127
712,0.6094099092817923
713,0.7800741359907194
714,0.9769198638790962
715,0.359950342162228
716,0.14236879266752167
717,0.356636404423021
718,0.15275734042189237
719,0.25694879656597713
720,0.6454562860493535
721,0.007562992364804733
722,0.03139748205230064
723,0.3704371310264588
724,0.6582272796611278
725,0.19671618468058683
726,0.4494163415309119
727,0.7835541088246233
728,0.4681109561069745
729,0.8781452620269448
730,0.8497746213679925
731,0.9404297717097149
732,0.9595880031867179
733,0.08151530154596454
734,0.11756248002352732
735,0.17729657653680841
736,0.07408412981995116
737,0.20813727284404704
738,0.3141835536541089
739,0.4425048474201808
740,0.9940296187782661
741,0.9794031307273129
742,0.6560425574792129
743,0.4996666220526327
744,0.644440470066598
745,0.6818772377345654
746,0.6408796558111548
747,0.23407762031364332
748,0.655852079712733
749,0.2299103953999624
750,0.10242280393572278
751,0.2382851010441469
752,0.22347164855723345
753,0.7898035703678803
754,0.6904291996471533
755,0.6905510692118864
756,0.7403821342224705
757,0.19227452589441052
758,0.8445514361465277
759,0.32759499672690884
760,0.49754400493112916
761,0.2940302814594046
762,0.6933407422791097
763,0.6942916310731132
764,0.03896704227981673
765,0.06169703577650909
766,0.4659635885044877
767,0.013962439888782763
768,0.7052665039884903
769,0.37974570328435087
770,0.3016774272735415
771,0.8990246976741779
772,0.26125427278961266
773,0.7343663585665627
774,0.10227739451643358
775,0.7120353194230115
776,0.6963264585428337
777,0.8853747180270565
778,0.15701523401195117
779,0.19641939218717186
780,0.33433136840803357
781,0.5699096614302068
782,0.17164550109428078
783,0.4062658374069771
784,0.20747971259711706
785,0.5693120622356588
786,0.9821166506023018
787,0.05414825690462055
788,0.6775776153580069
789,0.4207931938866297
790,0.7249469947127075
791,0.9342113240116886
792,0.7458955008701267
793,0.5085431123323462
794,0.5566387694054233
795,0.23839810841280507
796,0.35646728395775873
797,0.9012829980929798
798,0.380496689672451
799,0.42090244828222523
800,0.6581556551943104
801,0.9449452039469344
802,0.3248413228479128
803,0.9894456831695834
804,0.9541255020523781
805,0.18571225480590248
806,0.09997099943011578
807,0.8117996208262196
808,0.9707060006915134
809,0.536848601783079
810,0.0634329293699456
811,0.5824108727442792
812,0.9454061853585749
813,0.15572834164017058
814,0.4429674046790407
815,0.028143307062134193
816,0.0067580257802545285
817,0.6510318478499122
818,0.6356141291422182
819,0.2709340397272325
820,0.38035633992043916
821,0.6884376315106177
822,0.6837295301332579
823,0.07162427106162517
824,0.7602954779803982
825,0.9983217608760531
826,0.20945086366256682
827,0.7361267642623265
828,0.3514665403456372
829,0.034505170812970665
830,0.18191927984398537
831,0.09543190348047581
832,0.771589169701873
833,0.9589138956384722
834,0.6202859240036811
835,0.23465287890500752
836,0.7072484139963523
837,0.7803190905853661
838,0.87307771676665
839,0.03970400127176177
840,0.4790444947117506
841,0.4147305687940578
842,0.9207341606508195
843,0.860779577531405
844,0.0717922364664143
845,0.5015608962105863
846,0.7192918073373684
847,0.17670202455617945
848,0.9959268412632512
849,0.5135100851687235
850,0.8733461864064709
851,0.05594601267266963
852,0.7865644521159468
853,0.4685975053281902
854,0.18448650453171944
855,0.3880060133870378
856,0.8905602807901382
857,0.5824897729041795
858,0.2855052861508418
859,0.6698088214625737
860,0.321745737575175
861,0.43504905614797773
862,0.20272224267914962
863,0.6224233818126711
864,0.7142653255016512
865,0.048952690849223934
866,0.7632740161429574
867,0.6230280210080398
868,0.5628603986163572
869,0.41843849151554646
870,0.156485193304434
871,0.8581857170656512
872,0.374622497355546
873,0.9126226000982532
874,0.3241317453400283
875,0.49683375746104075
876,0.9360067881260464
877,0.45502797540670537
878,0.30781047250583804
879,0.20282859581944412
880,0.42950324980481513
881,0.8686040508015401
882,0.43445448283281374
883,0.34631836445245
884,0.01015236466580205
885,0.5525423306547673
886,0.08919862281466873
887,0.18115463510516794
888,0.2072042503348347
889,0.6096400750707497
890,0.7174704134838558
891,0.11087542567495656
892,0.13251034807585327
893,0.8435028466330067
894,0.5779432813280119
895,0.736916451226186
896,0.7013527368707321
897,0.4085920986463729
898,0.803543494092948
899,0.23106475364886025
900,0.8291871464636529
901,0.5776115240875125
902,0.09264309444708108
903,0.7981448347417885
904,0.5960200538406218
905,0.58842968222946
906,0.96514071311428
907,0.5991456307159668
908,0.29568204182137936
909,0.9562203897348358
910,0.06317021665144407
911,0.9022468353394888
912,0.04403719528558758
913,0.3534156602815208
914,0.1240088047090836
915,0.3652020089033462
916,0.006237113131979943
917,0.9256959585087579
918,0.7241441702760013
919,0.7744170076986941
920,0.09120605413317362
921,0.8493334647929242
922,0.26088217114454937
923,0.37466389381122744
924,0.7487470761916829
925,0.29337798548580885
926,0.237015039819771
927,0.10730388103770594
928,0.5491111671218816
929,0.10920221613373071
930,0.3199874935628877
931,0.6987891365191715
932,0.3922148721368661
933,0.5645988154011816
934,0.5203301420632439
935,0.9277542072479094
936,0.9796512433154895
937,0.25187219352544377
938,0.009523951463212721
939,0.1329753224918847
940,0.85581633645948
941,0.5680191859469296
942,0.8345207623977824
943,0.09219841154065256
944,0.412533369317727
945,0.08520609258930978
946,0.18369933306922903
947,0.9708887815586498
948,0.40014138756401385
949,0.07425870828131698
950,0.08713766409162915
951,0.17976554911857523
952,0.5657516789708854
953,0.12374537381655049
954,0.25135552931020666
955,0.490450897124021
956,0.3905778074582469
957,0.6086953730141139
958,0.6335260493000048
959,0.0006271427856621159
960,0.4129970013471078
961,0.7233937763613836
962,0.9929779367474835
963,0.48325011396136874
964,0.8786340847394167
965,0.1502300679411095
966,0.18561919965437523
967,0.30331820240031204
968,0.4703594873725706
969,0.24723984004927368
970,0.06762409950132542
971,0.09338078864389276
972,0.17707869661924402
973,0.8328485802103587
974,0.07237875134885907
975,0.8411159534978452
976,0.5579328235624849
977,0.6791332981658211
978,0.057064486288547434
979,0.4364991134546574
980,0.8376028853402292
981,0.28488785842413544
982,0.6717234107800686
983,0.11295480262099844
984,0.3947364493659672
985,0.9187257025339933
986,0.5062058354215548
987,0.05033205131360641
988,0.14579034021399506
989,0.9905957887173239
990,0.9754843012203096
991,0.8751350929815772
992,0.45911360530509093
993,0.014407319562268484
994,0.43513179156006165
995,0.9401288781380119
996,0.3890411949495992
997,0.8436771081790374
998,0.17550207911846893
999,0.14635469799029377
1000,0.5871816440562099
